alert_id,zone_id,zone_name,date,month,temperature_mean,humidity_mean,rainfall,drought_risk,alert_type,severity,message,recommended_action
1100,4,Kairouan,2025-06-01,6,24.6,46,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1101,4,Kairouan,2025-06-02,6,24.6,42,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1102,4,Kairouan,2025-06-03,6,26.1,50,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1103,4,Kairouan,2025-06-04,6,27.2,53,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1104,4,Kairouan,2025-06-05,6,26.8,61,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1105,4,Kairouan,2025-06-06,6,27.5,52,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1106,4,Kairouan,2025-06-07,6,30.2,30,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1107,4,Kairouan,2025-06-07,6,30.2,30,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1108,4,Kairouan,2025-06-08,6,30.8,28,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1109,4,Kairouan,2025-06-08,6,30.8,28,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1110,4,Kairouan,2025-06-09,6,29.5,40,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1111,4,Kairouan,2025-06-10,6,29.0,39,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1112,4,Kairouan,2025-06-11,6,26.8,47,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1113,4,Kairouan,2025-06-12,6,27.2,53,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1114,4,Kairouan,2025-06-13,6,27.8,50,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1115,4,Kairouan,2025-06-14,6,28.7,39,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1116,4,Kairouan,2025-06-15,6,29.6,40,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1117,4,Kairouan,2025-06-16,6,31.0,35,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1118,4,Kairouan,2025-06-16,6,31.0,35,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1119,4,Kairouan,2025-06-17,6,31.5,30,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1120,4,Kairouan,2025-06-17,6,31.5,30,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1121,4,Kairouan,2025-06-18,6,29.1,43,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1122,4,Kairouan,2025-06-21,6,28.8,42,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1123,4,Kairouan,2025-06-22,6,29.6,44,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1124,4,Kairouan,2025-06-23,6,31.1,34,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1125,4,Kairouan,2025-06-23,6,31.1,34,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1126,4,Kairouan,2025-06-24,6,31.1,32,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1127,4,Kairouan,2025-06-24,6,31.1,32,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1128,4,Kairouan,2025-06-25,6,32.9,28,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1129,4,Kairouan,2025-06-25,6,32.9,28,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1130,4,Kairouan,2025-06-25,6,32.9,28,0.0,high,Heat stress,Medium,Temperature is high and may create crop stress.,Recommend climate-adapted products and field monitoring.
1131,4,Kairouan,2025-06-26,6,32.2,33,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1132,4,Kairouan,2025-06-26,6,32.2,33,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1133,4,Kairouan,2025-06-26,6,32.2,33,0.0,high,Heat stress,Medium,Temperature is high and may create crop stress.,Recommend climate-adapted products and field monitoring.
1134,4,Kairouan,2025-06-27,6,31.3,44,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1135,4,Kairouan,2025-06-27,6,31.3,44,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1136,4,Kairouan,2025-06-28,6,30.8,41,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1137,4,Kairouan,2025-06-28,6,30.8,41,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1138,4,Kairouan,2025-06-29,6,30.4,45,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1139,4,Kairouan,2025-06-29,6,30.4,45,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1140,4,Kairouan,2025-06-30,6,29.7,47,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1141,4,Kairouan,2025-07-01,7,30.2,53,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1142,4,Kairouan,2025-07-01,7,30.2,53,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1143,4,Kairouan,2025-07-02,7,32.3,35,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1144,4,Kairouan,2025-07-02,7,32.3,35,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1145,4,Kairouan,2025-07-02,7,32.3,35,0.0,high,Heat stress,Medium,Temperature is high and may create crop stress.,Recommend climate-adapted products and field monitoring.
1146,4,Kairouan,2025-07-03,7,31.9,35,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1147,4,Kairouan,2025-07-03,7,31.9,35,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1148,4,Kairouan,2025-07-04,7,30.9,46,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1149,4,Kairouan,2025-07-04,7,30.9,46,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1150,4,Kairouan,2025-07-05,7,31.2,47,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1151,4,Kairouan,2025-07-05,7,31.2,47,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1152,4,Kairouan,2025-07-06,7,32.7,39,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1153,4,Kairouan,2025-07-06,7,32.7,39,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1154,4,Kairouan,2025-07-06,7,32.7,39,0.0,high,Heat stress,Medium,Temperature is high and may create crop stress.,Recommend climate-adapted products and field monitoring.
1155,4,Kairouan,2025-07-07,7,34.6,28,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1156,4,Kairouan,2025-07-07,7,34.6,28,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1157,4,Kairouan,2025-07-07,7,34.6,28,0.0,high,Heat stress,Medium,Temperature is high and may create crop stress.,Recommend climate-adapted products and field monitoring.
1158,4,Kairouan,2025-07-08,7,32.0,45,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1159,4,Kairouan,2025-07-08,7,32.0,45,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1160,4,Kairouan,2025-07-08,7,32.0,45,0.0,high,Heat stress,Medium,Temperature is high and may create crop stress.,Recommend climate-adapted products and field monitoring.
1161,4,Kairouan,2025-07-09,7,30.5,39,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1162,4,Kairouan,2025-07-09,7,30.5,39,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1163,4,Kairouan,2025-07-10,7,28.5,46,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1164,4,Kairouan,2025-07-11,7,28.2,47,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1165,4,Kairouan,2025-07-12,7,30.0,47,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1166,4,Kairouan,2025-07-12,7,30.0,47,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1167,4,Kairouan,2025-07-13,7,33.1,39,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1168,4,Kairouan,2025-07-13,7,33.1,39,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1169,4,Kairouan,2025-07-13,7,33.1,39,0.0,high,Heat stress,Medium,Temperature is high and may create crop stress.,Recommend climate-adapted products and field monitoring.
1170,4,Kairouan,2025-07-14,7,32.9,42,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1171,4,Kairouan,2025-07-14,7,32.9,42,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1172,4,Kairouan,2025-07-14,7,32.9,42,0.0,high,Heat stress,Medium,Temperature is high and may create crop stress.,Recommend climate-adapted products and field monitoring.
1173,4,Kairouan,2025-07-15,7,31.8,43,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1174,4,Kairouan,2025-07-15,7,31.8,43,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1175,4,Kairouan,2025-07-16,7,32.3,37,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1176,4,Kairouan,2025-07-16,7,32.3,37,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1177,4,Kairouan,2025-07-16,7,32.3,37,0.0,high,Heat stress,Medium,Temperature is high and may create crop stress.,Recommend climate-adapted products and field monitoring.
1178,4,Kairouan,2025-07-17,7,31.4,31,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1179,4,Kairouan,2025-07-17,7,31.4,31,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1180,4,Kairouan,2025-07-18,7,31.0,33,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1181,4,Kairouan,2025-07-18,7,31.0,33,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1182,4,Kairouan,2025-07-19,7,32.4,48,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1183,4,Kairouan,2025-07-19,7,32.4,48,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1184,4,Kairouan,2025-07-19,7,32.4,48,0.0,high,Heat stress,Medium,Temperature is high and may create crop stress.,Recommend climate-adapted products and field monitoring.
1185,4,Kairouan,2025-07-20,7,34.8,41,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1186,4,Kairouan,2025-07-20,7,34.8,41,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
